Epoch,Train Acc,Val Acc,Train Loss,Val Loss
0,0.07700892857142858,0.10244278169014084,2.3141916479383196,2.307753086090088
1,0.16730925324675325,0.2150088028169014,2.273322207587106,2.2178614139556885
2,0.178030303030303,0.21033230633802819,2.2312281472342357,2.1940804719924927
3,0.24333739177489178,0.2166043133802817,2.197622333254133,2.1753501892089844
4,0.2758387445887446,0.3620158450704225,2.1751346588134766,2.1262333393096924
5,0.3563649891774892,0.3659220950704225,2.1327130794525146,2.102750778198242
6,0.39877570346320346,0.39799735915492956,2.1099793229784285,2.07242488861084
7,0.396678841991342,0.40894586267605637,2.0733066286359514,2.0431874990463257
8,0.3903882575757576,0.40894586267605637,2.0640860285077776,2.0295490026474
9,0.4042207792207792,0.4449273767605634,2.0465704032352994,2.0195253491401672
10,0.42096185064935066,0.4566461267605634,2.042061839784895,2.002912938594818
11,0.4746685606060606,0.4847601232394366,2.0069324799946378,1.9850903153419495
12,0.5060876623376623,0.3698283450704225,1.9969963686806815,2.0614476203918457
13,0.4635078463203463,0.5019806338028169,2.00469400201525,1.9568142294883728
14,0.4979707792207792,0.5035211267605634,1.9723810298102242,1.9456784129142761
15,0.5009131493506493,0.5019806338028169,1.9547663586480277,1.9391235709190369
16,0.4869453463203463,0.553587147887324,1.9660613877432687,1.9344615936279297
17,0.5260078463203464,0.5129291373239437,1.9579202617917741,1.9295691847801208
18,0.5233698593073594,0.5426386443661972,1.9425057853971208,1.9247002601623535
19,0.5856331168831169,0.557493397887324,1.9228616101401192,1.9150407910346985
20,0.5697037337662337,0.5715779049295775,1.9280001435961043,1.9163841605186462
21,0.584077380952381,0.601287411971831,1.9145702975136893,1.895111322402954
22,0.5974702380952381,0.6122359154929577,1.9120773077011108,1.895285189151764
23,0.5886769480519481,0.6122359154929577,1.9032797643116541,1.8772627711296082
24,0.6066693722943723,0.6122359154929577,1.8771325520106725,1.8684452176094055
25,0.600378787878788,0.597381161971831,1.8758796453475952,1.8645747900009155
26,0.6112689393939394,0.597381161971831,1.8721571820122855,1.8608423471450806
27,0.610152867965368,0.597381161971831,1.8672787632261003,1.8606486320495605
28,0.6209077380952381,0.605193661971831,1.8513861894607544,1.8522072434425354
29,0.6123850108225108,0.605193661971831,1.8553515672683716,1.853054404258728
30,0.6058238636363635,0.6044234154929577,1.857307297842843,1.847087025642395
31,0.6276041666666667,0.6122359154929577,1.850191354751587,1.8544461727142334
32,0.6030167748917749,0.6161421654929577,1.859181591442653,1.841352939605713
33,0.6234104437229437,0.605193661971831,1.8450621025902885,1.832844853401184
34,0.6246617965367965,0.6122359154929577,1.846150483403887,1.8354123830795288
35,0.634571158008658,0.609099911971831,1.833947011402675,1.8393186330795288
36,0.6426542207792207,0.5911091549295775,1.8272963421685355,1.8667351007461548
37,0.668053300865801,0.6536641725352113,1.8279349633625575,1.8089577555656433
38,0.6609510281385281,0.680237676056338,1.8201105764933996,1.7981507778167725
39,0.6956845238095238,0.616912411971831,1.7975340400423323,1.8523029088974
40,0.6873308982683983,0.7021346830985915,1.803453734942845,1.787800371646881
41,0.6893939393939394,0.616912411971831,1.8081178324563163,1.846366286277771
42,0.7808103354978355,0.7670554577464789,1.7646705252783639,1.7655178904533386
43,0.7650500541125541,0.7130831866197183,1.7745846850531442,1.7746025323867798
44,0.8267045454545455,0.8569542253521127,1.727762051991054,1.7026957869529724
45,0.8555871212121212,0.8639964788732395,1.7072357279913766,1.690268099308014
46,0.8775027056277056,0.8639964788732395,1.683849232537406,1.6771828532218933
47,0.8582251082251082,0.8827574823943662,1.6882367474692208,1.6639688611030579
48,0.8175054112554113,0.6989986795774648,1.718115244592939,1.770092785358429
49,0.8329951298701299,0.648987676056338,1.7116657154900687,1.799148976802826
50,0.8100987554112554,0.893705985915493,1.7046115739004952,1.6435944437980652
51,0.88964420995671,0.897612235915493,1.6406679664339339,1.6350855827331543
52,0.8878179112554113,0.897612235915493,1.6416901520320348,1.6292202472686768
53,0.8868371212121212,0.909330985915493,1.6394926820482527,1.6185538172721863
54,0.9031723484848485,0.909330985915493,1.6224232401166643,1.6142781972885132
55,0.8967464826839827,0.909330985915493,1.6239288875034876,1.609354019165039
56,0.901075487012987,0.909330985915493,1.6155129330498832,1.6029548048973083
57,0.8978625541125541,0.909330985915493,1.6126934119633265,1.5984287858009338
58,0.901075487012987,0.909330985915493,1.6080912351608276,1.596642553806305
59,0.9075013528138528,0.909330985915493,1.5967361416135515,1.5923112034797668
60,0.8946496212121212,0.909330985915493,1.6053623301642281,1.5876498222351074
61,0.9042884199134199,0.909330985915493,1.5939282860074724,1.5843163132667542
62,0.9075013528138528,0.909330985915493,1.585943239075797,1.5819811820983887
63,0.8978625541125541,0.909330985915493,1.5916356529508318,1.5772680044174194
64,0.8021171536796537,0.6888204225352113,1.6875493356159754,1.786665678024292
65,0.7283549783549784,0.8467759683098591,1.7583122934613908,1.6341681480407715
66,0.893262987012987,0.909330985915493,1.5922798088618688,1.5792735815048218
67,0.8968817640692641,0.8718089788732395,1.5876296588352747,1.6089507937431335
68,0.8507169913419913,0.909330985915493,1.6317771332604545,1.5670206546783447
69,0.9296875,0.909330985915493,1.567382574081421,1.5701651573181152
70,0.9134875541125541,0.9468529929577465,1.5736555712563651,1.5564690232276917
71,0.9316152597402597,0.8679027288732395,1.5733146837779455,1.5847371816635132
72,0.7976866883116883,0.735750440140845,1.6695102793829781,1.706250250339508
73,0.9499120670995671,0.9429467429577465,1.5768644639423914,1.5503538250923157
74,0.9799107142857143,0.917143485915493,1.5566462108067103,1.5545426607131958
75,0.9497767857142857,0.9890514964788732,1.5620779480252946,1.5417559742927551
76,0.9702719155844156,0.936674735915493,1.5518772942679269,1.5666350722312927
77,0.90625,0.909330985915493,1.5884401627949305,1.5536566972732544
78,0.97558170995671,0.9890514964788732,1.540882672582354,1.530642330646515
79,0.9690205627705628,0.8686729753521127,1.5454096623829432,1.5777828097343445
80,0.9409834956709957,0.8280149647887324,1.5594018357140678,1.6190091371536255
81,0.9722334956709957,0.9702904929577465,1.5415240015302385,1.5418154001235962
82,0.9955357142857143,0.909330985915493,1.5328094618661063,1.5653426051139832
83,0.9832589285714286,1.0,1.5279107264110021,1.5273942947387695
84,0.9486607142857143,0.909330985915493,1.5576130151748657,1.5420333743095398
85,0.9587053571428571,0.8006712147887324,1.5465409926005773,1.6761290431022644
86,0.9553571428571429,1.0,1.5425314392362321,1.5068050026893616
87,1.0,1.0,1.5054295573915755,1.5030298233032227
88,1.0,1.0,1.502455404826573,1.5003196597099304
89,1.0,1.0,1.5002262422016688,1.499891459941864
90,1.0,1.0,1.499259420803615,1.4972607493400574
91,1.0,1.0,1.4964353016444616,1.4933295845985413
92,0.8980992965367965,0.8991527288732395,1.5803722654070174,1.5821896195411682
93,0.7929518398268398,0.893705985915493,1.6690439326422555,1.584212601184845
94,0.9508928571428571,1.0,1.540294817515782,1.490553081035614
95,1.0,1.0,1.491453698703221,1.4885522723197937
96,1.0,1.0,1.4881642035075597,1.4870420694351196
97,1.0,1.0,1.4866036346980505,1.4865469336509705
98,1.0,1.0,1.4858505385262626,1.4849490523338318
99,1.0,1.0,1.4849732943943568,1.4835354685783386
